Walk4,,,,,,,,,,Time-offsetted data,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
30427,0.53,0.49,-0.28,-2.59,0.41,0.28,5.79,1.55,,1262,0.53,0.49,-0.28,-2.59,0.41,0.28,5.79,1.55
30443,0.07,0.46,2.76,-2.11,3.13,0.05,8.07,1.2,,1278,0.07,0.46,2.76,-2.11,3.13,0.05,8.07,1.2
30459,5.52,11.28,6.5,-2,6.02,-0.42,3.96,-3.28,,1294,5.52,11.28,6.5,-2,6.02,-0.42,3.96,-3.28
30477,-9.03,8.38,2.99,-0.9,1.43,-0.29,0.59,0.28,,1312,-9.03,8.38,2.99,-0.9,1.43,-0.29,0.59,0.28
30493,0.17,2.26,0.59,0.65,7.91,2.73,-0.49,-1.16,,1328,0.17,2.26,0.59,0.65,7.91,2.73,-0.49,-1.16
30509,0.36,0.28,0.35,6.79,6.33,3.26,0.51,0.64,,1344,0.36,0.28,0.35,6.79,6.33,3.26,0.51,0.64
30525,0.1,0.64,1.97,12.55,4.55,6.75,2.51,-0.99,,1360,0.1,0.64,1.97,12.55,4.55,6.75,2.51,-0.99
30542,0.72,1.59,5.84,9.64,2.95,8,-0.58,0.2,,1377,0.72,1.59,5.84,9.64,2.95,8,-0.58,0.2
30559,2.08,10.64,4.65,8.84,2.24,9.65,0.68,0.4,,1394,2.08,10.64,4.65,8.84,2.24,9.65,0.68,0.4
30575,-0.02,-2.47,2.38,7.96,1.12,9.77,0.4,2.06,,1410,-0.02,-2.47,2.38,7.96,1.12,9.77,0.4,2.06
30591,-0.52,-0.06,2.88,8.4,1.45,10.9,0.06,13.12,,1426,-0.52,-0.06,2.88,8.4,1.45,10.9,0.06,13.12
30608,1.96,-0.14,4,8.05,1.37,9.24,-1.24,17.82,,1443,1.96,-0.14,4,8.05,1.37,9.24,-1.24,17.82
30624,10.71,-1.39,1.58,3.85,3.01,4.73,-0.6,17.93,,1459,10.71,-1.39,1.58,3.85,3.01,4.73,-0.6,17.93
30641,5.49,-0.62,-0.19,1.62,0.51,0.02,0.57,17.68,,1476,5.49,-0.62,-0.19,1.62,0.51,0.02,0.57,17.68
30657,2.27,0.63,0.12,1.57,-0.21,0.12,-5.58,13.74,,1492,2.27,0.63,0.12,1.57,-0.21,0.12,-5.58,13.74
30675,1.88,-3.36,-0.31,2.09,0.06,0.37,0.82,3.57,,1510,1.88,-3.36,-0.31,2.09,0.06,0.37,0.82,3.57
30691,0.15,1.03,0.51,0.59,-0.27,0.01,1.8,1.64,,1526,0.15,1.03,0.51,0.59,-0.27,0.01,1.8,1.64
30707,1.64,6.34,1.47,-0.07,5.25,0.1,6.06,1.26,,1542,1.64,6.34,1.47,-0.07,5.25,0.1,6.06,1.26
30723,2.88,11.63,0.29,-0.27,5.66,-5.03,6.13,0.12,,1558,2.88,11.63,0.29,-0.27,5.66,-5.03,6.13,0.12
30739,0.16,8.03,-5.61,-0.62,0.17,0.92,3.02,1.63,,1574,0.16,8.03,-5.61,-0.62,0.17,0.92,3.02,1.63
30755,1.09,5.67,0.27,3.82,0.66,0.17,4.11,4.91,,1590,1.09,5.67,0.27,3.82,0.66,0.17,4.11,4.91
30771,3.17,5.33,0.9,10.69,-0.22,-0.45,2.92,7.37,,1606,3.17,5.33,0.9,10.69,-0.22,-0.45,2.92,7.37
30787,4.71,5.72,1.43,13.53,1.85,-0.19,5.08,9.04,,1622,4.71,5.72,1.43,13.53,1.85,-0.19,5.08,9.04
30803,6.13,6.82,1.34,3.23,1.51,-0.05,3.56,7.83,,1638,6.13,6.82,1.34,3.23,1.51,-0.05,3.56,7.83
30819,3.14,3.46,0.69,0.32,-0.99,0.18,3.43,7.71,,1654,3.14,3.46,0.69,0.32,-0.99,0.18,3.43,7.71
30836,3.01,2.77,-0.01,-0.1,0.69,1.72,3.39,8.32,,1671,3.01,2.77,-0.01,-0.1,0.69,1.72,3.39,8.32
30852,3.42,1.68,0.03,1.3,-0.27,6.12,3.55,10.29,,1687,3.42,1.68,0.03,1.3,-0.27,6.12,3.55,10.29
30868,4.62,1.54,7.02,13.03,-3.35,17.79,3.83,10.38,,1703,4.62,1.54,7.02,13.03,-3.35,17.79,3.83,10.38
30884,3.52,0.58,12.02,-1.04,-2.59,17.88,3.92,4.37,,1719,3.52,0.58,12.02,-1.04,-2.59,17.88,3.92,4.37
30900,-1.09,0.14,6.02,-1.04,-0.33,16.49,1.4,0.31,,1735,-1.09,0.14,6.02,-1.04,-0.33,16.49,1.4,0.31
30916,-0.46,0.31,2.67,0.08,-2.01,11.48,-0.31,0.25,,1751,-0.46,0.31,2.67,0.08,-2.01,11.48,-0.31,0.25
