,,,,,,,,,,Time-offsetted data,,,,,,,,,
Time, M1, M2, M4, M5, M6, M7, M8, M3, M3,,Time, M1, M2, M4, M5, M6, M7, M8, M3
,,,,,,,,,,,,,,,,,,,
47561,0.12,1.4,-0.98,7.19,4.58,2.84,4.86,-1.3,-1.3,,2926,0.12,1.4,-0.98,7.19,4.58,2.84,4.86,-1.3
47577,0.27,0.1,-0.16,7.32,4.12,5.71,7.14,-0.21,-0.21,,2942,0.27,0.1,-0.16,7.32,4.12,5.71,7.14,-0.21
47593,2.23,-0.22,2.1,8.73,3.95,8.78,1.22,0.34,0.34,,2958,2.23,-0.22,2.1,8.73,3.95,8.78,1.22,0.34
47609,-7.55,1.91,6.29,8.45,3.49,11.09,-1.28,-0.18,-0.18,,2974,-7.55,1.91,6.29,8.45,3.49,11.09,-1.28,-0.18
47625,-0.37,13.01,5.37,4.55,1.44,10.93,0,1.54,1.54,,2990,-0.37,13.01,5.37,4.55,1.44,10.93,0,1.54
47641,-0.07,-2.71,3.16,1.12,-0.18,10.82,0.91,1.84,1.84,,3006,-0.07,-2.71,3.16,1.12,-0.18,10.82,0.91,1.84
47657,-0.09,-0.17,1.88,0.81,0.18,11.01,1.64,9.97,9.97,,3022,-0.09,-0.17,1.88,0.81,0.18,11.01,1.64,9.97
47673,0.54,0.16,2.14,0.54,0.59,9.4,-0.64,15.97,15.97,,3038,0.54,0.16,2.14,0.54,0.59,9.4,-0.64,15.97
47690,0.58,-0.15,0.8,0.76,1.07,6.84,0.49,16.06,16.06,,3055,0.58,-0.15,0.8,0.76,1.07,6.84,0.49,16.06
47706,-0.12,0.78,0.07,-0.29,-0.03,1.69,0.68,16.1,16.1,,3071,-0.12,0.78,0.07,-0.29,-0.03,1.69,0.68,16.1
47722,-0.4,2.07,0.26,0.01,-0.03,-0.25,0.44,13.84,13.84,,3087,-0.4,2.07,0.26,0.01,-0.03,-0.25,0.44,13.84
47738,2.73,-5.9,-0.34,0.07,0.43,0.14,-0.63,4.44,4.44,,3103,2.73,-5.9,-0.34,0.07,0.43,0.14,-0.63,4.44
47754,8.94,2.06,0.5,0.58,0.75,0.23,-0.87,2.27,2.27,,3119,8.94,2.06,0.5,0.58,0.75,0.23,-0.87,2.27
47770,6.44,6.03,0.56,9.52,5.87,-0.05,0.99,1.13,1.13,,3135,6.44,6.03,0.56,9.52,5.87,-0.05,0.99,1.13
47787,4.49,11.77,-0.33,12.61,5.37,-5.93,-3.56,0.36,0.36,,3152,4.49,11.77,-0.33,12.61,5.37,-5.93,-3.56,0.36
47803,4.02,9.46,-5.98,0.1,-0.55,0.66,-0.03,1.69,1.69,,3168,4.02,9.46,-5.98,0.1,-0.55,0.66,-0.03,1.69
47819,-1.76,8.26,0.32,-0.95,0.83,-0.01,2.67,5.07,5.07,,3184,-1.76,8.26,0.32,-0.95,0.83,-0.01,2.67,5.07
47835,1.59,7.65,0.33,-1.25,0.28,-0.32,5.3,6.53,6.53,,3200,1.59,7.65,0.33,-1.25,0.28,-0.32,5.3,6.53
47851,4.36,9.39,-0.55,1.14,2.5,-0.16,4.81,8.02,8.02,,3216,4.36,9.39,-0.55,1.14,2.5,-0.16,4.81,8.02
47867,1.98,8.95,1.63,10.85,1,0.35,2.44,8.38,8.38,,3232,1.98,8.95,1.63,10.85,1,0.35,2.44,8.38
47883,1.6,6.36,0.7,-0.05,-0.97,-0.03,4.8,8.08,8.08,,3248,1.6,6.36,0.7,-0.05,-0.97,-0.03,4.8,8.08
47900,1.99,4.12,-0.32,-0.1,-0.33,1.34,3.77,8.35,8.35,,3265,1.99,4.12,-0.32,-0.1,-0.33,1.34,3.77,8.35
47916,3.97,2.83,0.27,-0.76,-1.14,6.3,4.25,9.07,9.07,,3281,3.97,2.83,0.27,-0.76,-1.14,6.3,4.25,9.07
47932,5.87,1.75,8.87,0.24,-3.99,15.92,4.08,8.58,8.58,,3297,5.87,1.75,8.87,0.24,-3.99,15.92,4.08,8.58
47948,4.24,1.29,12.03,-2.07,-2.25,16.03,3.15,4.01,4.01,,3313,4.24,1.29,12.03,-2.07,-2.25,16.03,3.15,4.01
47964,2.66,0.05,6.45,-1.85,0.34,16.12,2.93,0.31,0.31,,3329,2.66,0.05,6.45,-1.85,0.34,16.12,2.93,0.31
47980,2.98,0.3,2.16,-1.48,-1.72,12.2,3.22,-0.13,-0.13,,3345,2.98,0.3,2.16,-1.48,-1.72,12.2,3.22,-0.13
47997,3.94,0.28,-1.62,-1.04,-0.46,0.33,4.36,0.29,0.29,,3362,3.94,0.28,-1.62,-1.04,-0.46,0.33,4.36,0.29
48013,3.23,0.55,-0.51,1.8,0.81,-0.27,4.38,1.47,1.47,,3378,3.23,0.55,-0.51,1.8,0.81,-0.27,4.38,1.47
48029,-1.07,0.5,2.08,7.08,3.53,0.49,2.01,1.29,1.29,,3394,-1.07,0.5,2.08,7.08,3.53,0.49,2.01,1.29
48045,-0.3,11.22,6.15,11.4,6.48,-0.17,-0.42,-3.59,-3.59,,3410,-0.3,11.22,6.15,11.4,6.48,-0.17,-0.42,-3.59
48061,-0.64,9.69,1.03,7.51,2.73,-1.28,0.22,-0.17,-0.17,,3426,-0.64,9.69,1.03,7.51,2.73,-1.28,0.22,-0.17
48077,0.2,0.44,-0.03,7.66,6.95,2.59,6.04,-1.14,-1.14,,3442,0.2,0.44,-0.03,7.66,6.95,2.59,6.04,-1.14
48094,0.06,-0.22,0.78,6.93,5.43,4.04,7.24,0.03,0.03,,3459,0.06,-0.22,0.78,6.93,5.43,4.04,7.24,0.03
48110,5.18,-0.26,1.57,7.11,4.41,7.2,2.69,0.25,0.25,,3475,5.18,-0.26,1.57,7.11,4.41,7.2,2.69,0.25
48126,-6.91,3.23,6.06,7.21,4.08,9.5,-0.64,-0.22,-0.22,,3491,-6.91,3.23,6.06,7.21,4.08,9.5,-0.64,-0.22
48142,1.75,15.61,3.66,3.09,0.89,9.5,-0.51,0.06,0.06,,3507,1.75,15.61,3.66,3.09,0.89,9.5,-0.51,0.06
48158,1.12,-3.88,2.36,1.63,0.11,10.5,0.83,0.28,0.28,,3523,1.12,-3.88,2.36,1.63,0.11,10.5,0.83,0.28
48174,-0.16,0.14,2.07,1.24,0.72,11,1.86,10.79,10.79,,3539,-0.16,0.14,2.07,1.24,0.72,11,1.86,10.79
48191,0.91,-0.03,2.97,1.68,1.06,10.47,-0.81,15.97,15.97,,3556,0.91,-0.03,2.97,1.68,1.06,10.47,-0.81,15.97
48207,1.91,-0.53,2.12,1.29,1.36,6.94,1.14,15.97,15.97,,3572,1.91,-0.53,2.12,1.29,1.36,6.94,1.14,15.97
48223,-0.31,0.15,-1.28,-0.16,-0.2,1.67,0.14,15.96,15.96,,3588,-0.31,0.15,-1.28,-0.16,-0.2,1.67,0.14,15.96
48239,-0.7,1.07,-0.02,-0.24,0,-0.12,0.84,15.34,15.34,,3604,-0.7,1.07,-0.02,-0.24,0,-0.12,0.84,15.34
48255,2.51,-4.55,-0.36,0.03,0.53,-0.18,-0.49,3.93,3.93,,3620,2.51,-4.55,-0.36,0.03,0.53,-0.18,-0.49,3.93
48271,9.99,1.79,0.34,-0.06,0.56,-0.01,-0.67,3.12,3.12,,3636,9.99,1.79,0.34,-0.06,0.56,-0.01,-0.67,3.12
48287,5.66,6.48,1.38,8.64,5.92,-0.16,0.36,1.65,1.65,,3652,5.66,6.48,1.38,8.64,5.92,-0.16,0.36,1.65
48304,3.66,12.48,0.82,12.06,5.48,-6.25,-4.23,1.04,1.04,,3669,3.66,12.48,0.82,12.06,5.48,-6.25,-4.23,1.04
48320,2.71,10.01,-5.89,3.48,0.12,0.23,-0.05,1.61,1.61,,3685,2.71,10.01,-5.89,3.48,0.12,0.23,-0.05,1.61
48336,-0.67,8.13,0.03,-0.59,0.76,0.39,1.81,4.91,4.91,,3701,-0.67,8.13,0.03,-0.59,0.76,0.39,1.81,4.91
48352,1.53,7.77,0.68,-1.54,0.22,-0.08,5.62,6.43,6.43,,3717,1.53,7.77,0.68,-1.54,0.22,-0.08,5.62,6.43
48368,4.38,9.1,0.46,2.69,1.77,-0.18,5.36,8.44,8.44,,3733,4.38,9.1,0.46,2.69,1.77,-0.18,5.36,8.44
48384,1.59,9.03,-0.51,14.71,1.05,0.36,2.93,8,8,,3749,1.59,9.03,-0.51,14.71,1.05,0.36,2.93,8
48401,0.37,4.55,0.62,1.19,-1.3,-0.36,4.95,7.44,7.44,,3766,0.37,4.55,0.62,1.19,-1.3,-0.36,4.95,7.44
48417,1.61,3.04,-0.19,-0.47,-0.17,1.06,2.73,8.52,8.52,,3782,1.61,3.04,-0.19,-0.47,-0.17,1.06,2.73,8.52
48433,3.62,1.66,0.21,-1.5,0.5,6.99,4.04,10.41,10.41,,3798,3.62,1.66,0.21,-1.5,0.5,6.99,4.04,10.41
48449,5.64,1.58,0.96,-1.89,-2.38,15.92,2.64,10.02,10.02,,3814,5.64,1.58,0.96,-1.89,-2.38,15.92,2.64,10.02
48465,2.81,0.28,11.56,-1.89,-2.37,16.03,1.36,5.6,5.6,,3830,2.81,0.28,11.56,-1.89,-2.37,16.03,1.36,5.6
48481,1.83,0.37,4.41,-1.66,0.04,16.02,1.54,1.14,1.14,,3846,1.83,0.37,4.41,-1.66,0.04,16.02,1.54,1.14
48498,2.89,0.58,2.71,-1.27,-1.97,15.43,2.7,-0.49,-0.49,,3863,2.89,0.58,2.71,-1.27,-1.97,15.43,2.7,-0.49
48514,4.25,0.4,-1.61,-0.81,-1.82,4.85,2.27,1.2,1.2,,3879,4.25,0.4,-1.61,-0.81,-1.82,4.85,2.27,1.2
48530,3.66,0.59,-0.27,1.73,-0.34,2.13,3.35,1.3,1.3,,3895,3.66,0.59,-0.27,1.73,-0.34,2.13,3.35,1.3
48546,-0.78,2.79,2.02,6.78,3.2,1.51,0.74,-0.16,-0.16,,3911,-0.78,2.79,2.02,6.78,3.2,1.51,0.74,-0.16
48562,-0.43,11.91,4.62,11.78,4.94,-0.21,0.3,-4.3,-4.3,,3927,-0.43,11.91,4.62,11.78,4.94,-0.21,0.3,-4.3
48578,-0.52,9.98,1.62,9.11,1.12,0.02,0.04,0.14,0.14,,3943,-0.52,9.98,1.62,9.11,1.12,0.02,0.04,0.14
48595,0.55,1.16,-1.03,8.22,6.22,2.59,4.63,-0.97,-0.97,,3960,0.55,1.16,-1.03,8.22,6.22,2.59,4.63,-0.97
48611,0.13,-0.18,-0.29,8.33,5.33,4.08,7.25,-0.4,-0.4,,3976,0.13,-0.18,-0.29,8.33,5.33,4.08,7.25,-0.4
48627,3.78,-0.11,1.87,8.48,4.18,7.56,4.75,-0.05,-0.05,,3992,3.78,-0.11,1.87,8.48,4.18,7.56,4.75,-0.05
48643,-9.52,4.84,5,8.2,3.06,9.49,0.04,-0.11,-0.11,,4008,-9.52,4.84,5,8.2,3.06,9.49,0.04,-0.11
48659,0.83,13.45,3.72,3.55,0.57,9.35,-0.92,0.02,0.02,,4024,0.83,13.45,3.72,3.55,0.57,9.35,-0.92,0.02
48675,0.86,-2.4,2.01,0.87,-0.22,10.53,0.99,2.44,2.44,,4040,0.86,-2.4,2.01,0.87,-0.22,10.53,0.99,2.44
48692,-0.21,-0.44,1.69,0.95,0.65,11.44,1.74,12.63,12.63,,4057,-0.21,-0.44,1.69,0.95,0.65,11.44,1.74,12.63
48708,0.64,-0.23,2.68,0.36,0.5,10.85,-0.66,15.97,15.97,,4073,0.64,-0.23,2.68,0.36,0.5,10.85,-0.66,15.97
48724,0.82,-0.44,1.68,-0.14,0.72,7.46,1.21,15.97,15.97,,4089,0.82,-0.44,1.68,-0.14,0.72,7.46,1.21,15.97
48740,0.15,0.23,-0.69,0.17,-0.2,2.47,0.79,16.01,16.01,,4105,0.15,0.23,-0.69,0.17,-0.2,2.47,0.79,16.01
48756,-0.25,1.02,-0.14,0.03,-0.62,-0.15,0.71,16.02,16.02,,4121,-0.25,1.02,-0.14,0.03,-0.62,-0.15,0.71,16.02
48772,2.76,-5.59,-0.37,0.15,0.37,0.03,-1.08,6.46,6.46,,4137,2.76,-5.59,-0.37,0.15,0.37,0.03,-1.08,6.46
48788,8.71,1.28,0.51,2.93,0.22,-0.07,-1.23,3.44,3.44,,4153,8.71,1.28,0.51,2.93,0.22,-0.07,-1.23,3.44
48805,5.82,6.26,-0.12,9.39,4.65,-0.09,0.66,1.9,1.9,,4170,5.82,6.26,-0.12,9.39,4.65,-0.09,0.66,1.9
48821,3.53,12.25,-1.16,12.38,5.44,-6.02,-3.69,0.88,0.88,,4186,3.53,12.25,-1.16,12.38,5.44,-6.02,-3.69,0.88
48837,3.43,10.15,-5.93,2.13,0.05,-0.07,-0.47,1.82,1.82,,4202,3.43,10.15,-5.93,2.13,0.05,-0.07,-0.47,1.82
48853,-0.44,8.71,0.36,-0.31,0.56,-0.13,1.56,5.09,5.09,,4218,-0.44,8.71,0.36,-0.31,0.56,-0.13,1.56,5.09
48869,1.4,8.07,-0.21,-1.2,0.04,-0.38,4.62,6.8,6.8,,4234,1.4,8.07,-0.21,-1.2,0.04,-0.38,4.62,6.8
48885,3.4,9.4,-0.65,1.36,2.13,0.02,4.57,8.13,8.13,,4250,3.4,9.4,-0.65,1.36,2.13,0.02,4.57,8.13
48902,1.65,9.32,1.12,12.09,1.17,0.47,2.22,8.24,8.24,,4267,1.65,9.32,1.12,12.09,1.17,0.47,2.22,8.24
48918,0.61,5.86,0.2,0.43,-1.02,-0.44,4.77,8.06,8.06,,4283,0.61,5.86,0.2,0.43,-1.02,-0.44,4.77,8.06
48934,1.22,3.86,-0.31,0.01,-0.07,1.35,3.57,8.72,8.72,,4299,1.22,3.86,-0.31,0.01,-0.07,1.35,3.57,8.72
48950,3.5,2.49,0.27,-0.67,-0.86,6.43,3.91,10.33,10.33,,4315,3.5,2.49,0.27,-0.67,-0.86,6.43,3.91,10.33
48966,5.75,1.43,4.86,-0.36,-3.83,15.92,3.63,10.59,10.59,,4331,5.75,1.43,4.86,-0.36,-3.83,15.92,3.63,10.59
48982,3.3,1,11.41,-2.02,-2.32,15.96,2.49,5.48,5.48,,4347,3.3,1,11.41,-2.02,-2.32,15.96,2.49,5.48
48999,2.29,0.08,6.22,-1.8,-0.01,15.92,2.29,-0.11,-0.11,,4364,2.29,0.08,6.22,-1.8,-0.01,15.92,2.29,-0.11
49015,2.74,0.26,2.44,-1.45,-2.22,13.55,2.47,1.05,1.05,,4380,2.74,0.26,2.44,-1.45,-2.22,13.55,2.47,1.05
49031,3.81,0.31,-1.39,-0.69,-0.89,2.46,3.04,0.78,0.78,,4396,3.81,0.31,-1.39,-0.69,-0.89,2.46,3.04,0.78
49047,3.11,0.6,-0.41,1.52,0.42,0.82,3.97,1.4,1.4,,4412,3.11,0.6,-0.41,1.52,0.42,0.82,3.97,1.4
49063,-0.87,0.66,2.69,6.1,3.69,0.64,1.63,1.22,1.22,,4428,-0.87,0.66,2.69,6.1,3.69,0.64,1.63,1.22
49079,-0.3,11.78,5.96,11.52,6.57,-0.6,0.33,-4.4,-4.4,,4444,-0.3,11.78,5.96,11.52,6.57,-0.6,0.33,-4.4
49095,-0.38,9.74,1.34,7.82,1.37,-0.29,-0.16,-0.57,-0.57,,4460,-0.38,9.74,1.34,7.82,1.37,-0.29,-0.16,-0.57
49112,0.61,0.7,-0.22,7.72,6.51,2.71,5.61,-1.53,-1.53,,4477,0.61,0.7,-0.22,7.72,6.51,2.71,5.61,-1.53
49128,0.31,-0.36,0.41,6.95,5.56,4.08,7.28,0.03,0.03,,4493,0.31,-0.36,0.41,6.95,5.56,4.08,7.28,0.03
49144,4.58,-0.5,1.48,7.44,4.33,7.28,3.24,0.28,0.28,,4509,4.58,-0.5,1.48,7.44,4.33,7.28,3.24,0.28
49160,-8.64,8.89,5.59,7.6,3.66,9.23,0.11,0.1,0.1,,4525,-8.64,8.89,5.59,7.6,3.66,9.23,0.11,0.1
49176,1.89,16.04,3.64,2.81,0.46,9.31,-0.99,-0.17,-0.17,,4541,1.89,16.04,3.64,2.81,0.46,9.31,-0.99,-0.17
49192,1.16,-4.73,2.07,1.01,0.18,10.24,1.13,1.63,1.63,,4557,1.16,-4.73,2.07,1.01,0.18,10.24,1.13,1.63
49209,0.1,-0.18,1.91,0.94,0.55,11.05,1.55,12.5,12.5,,4574,0.1,-0.18,1.91,0.94,0.55,11.05,1.55,12.5
49225,0.8,-0.14,3.12,1.28,0.98,10.53,-0.55,15.96,15.96,,4590,0.8,-0.14,3.12,1.28,0.98,10.53,-0.55,15.96
49241,0.6,-0.67,2.29,0.81,0.9,7.59,1.32,15.99,15.99,,4606,0.6,-0.67,2.29,0.81,0.9,7.59,1.32,15.99
49257,0.08,0.18,-0.89,-0.04,-0.06,1.92,0.47,16.1,16.1,,4622,0.08,0.18,-0.89,-0.04,-0.06,1.92,0.47,16.1
49273,-0.32,1.14,-0.28,-0.16,-0.07,-0.27,0.79,16.08,16.08,,4638,-0.32,1.14,-0.28,-0.16,-0.07,-0.27,0.79,16.08
49289,2.15,-5.07,-0.39,0.04,0.23,-0.01,-0.64,7.59,7.59,,4654,2.15,-5.07,-0.39,0.04,0.23,-0.01,-0.64,7.59
49306,8.95,1.44,0.22,3.1,0.39,0.07,-0.85,5.05,5.05,,4671,8.95,1.44,0.22,3.1,0.39,0.07,-0.85,5.05
49322,5.88,6.53,0.21,9.38,5.79,-0.25,0.26,2.27,2.27,,4687,5.88,6.53,0.21,9.38,5.79,-0.25,0.26,2.27
49338,3.51,11.9,-0.63,12.7,5.41,-6.13,-3.93,1.07,1.07,,4703,3.51,11.9,-0.63,12.7,5.41,-6.13,-3.93,1.07
49354,2.71,8.98,-6.43,2.01,-0.14,0.23,-1.17,2.86,2.86,,4719,2.71,8.98,-6.43,2.01,-0.14,0.23,-1.17,2.86
49370,-0.36,8.07,0.41,-0.31,0.61,-0.28,1.19,5.05,5.05,,4735,-0.36,8.07,0.41,-0.31,0.61,-0.28,1.19,5.05
49386,1.58,7.97,-0.27,-1.51,-0.2,-0.55,4.22,6.59,6.59,,4751,1.58,7.97,-0.27,-1.51,-0.2,-0.55,4.22,6.59
49403,3.9,9.57,-0.63,1.18,2.55,-0.17,4.21,7.86,7.86,,4768,3.9,9.57,-0.63,1.18,2.55,-0.17,4.21,7.86
49419,1.77,9.2,1.92,11.48,1.57,0.24,2.09,7.75,7.75,,4784,1.77,9.2,1.92,11.48,1.57,0.24,2.09,7.75
49435,0.57,6.19,-0.18,0.53,-1.1,-0.44,4.71,7.99,7.99,,4800,0.57,6.19,-0.18,0.53,-1.1,-0.44,4.71,7.99
49451,1.25,3.66,-0.33,0.27,0.03,1.5,3.42,8.53,8.53,,4816,1.25,3.66,-0.33,0.27,0.03,1.5,3.42,8.53
49467,3.38,2.46,0.37,-0.46,-0.65,7.02,4.32,10.38,10.38,,4832,3.38,2.46,0.37,-0.46,-0.65,7.02,4.32,10.38
49483,5.85,1.52,2.09,-2.01,-4.01,15.92,3.5,10.59,10.59,,4848,5.85,1.52,2.09,-2.01,-4.01,15.92,3.5,10.59
49499,3.25,0.92,11.21,-2.05,-3.02,15.91,2.18,5.19,5.19,,4864,3.25,0.92,11.21,-2.05,-3.02,15.91,2.18,5.19
49516,2.1,0.34,4.99,-1.59,-0.04,15.89,2.33,0.53,0.53,,4881,2.1,0.34,4.99,-1.59,-0.04,15.89,2.33,0.53
49532,2.54,0.59,2.3,-1.31,-2.33,14.18,2.13,0.77,0.77,,4897,2.54,0.59,2.3,-1.31,-2.33,14.18,2.13,0.77
49548,3.73,0.23,-1.45,-0.38,-1.09,3.24,2.07,0.33,0.33,,4913,3.73,0.23,-1.45,-0.38,-1.09,3.24,2.07,0.33
49564,3.24,0.52,-0.66,1.61,0.1,1.18,3.77,1.4,1.4,,4929,3.24,0.52,-0.66,1.61,0.1,1.18,3.77,1.4
49580,-0.9,0.43,2.17,6.98,3.08,1.11,0.97,0.76,0.76,,4945,-0.9,0.43,2.17,6.98,3.08,1.11,0.97,0.76
49596,-0.69,11.28,5.11,11.7,6.41,0.01,0.05,-3.59,-3.59,,4961,-0.69,11.28,5.11,11.7,6.41,0.01,0.05,-3.59
49613,-0.41,9.94,1.37,8.41,1.49,-0.47,0.11,-0.12,-0.12,,4978,-0.41,9.94,1.37,8.41,1.49,-0.47,0.11,-0.12
49629,0.53,0.54,-0.43,8.19,6.77,2.75,5.81,-1.46,-1.46,,4994,0.53,0.54,-0.43,8.19,6.77,2.75,5.81,-1.46
49645,0.15,-0.44,-0.23,7.87,5.65,4.39,7.38,-0.2,-0.2,,5010,0.15,-0.44,-0.23,7.87,5.65,4.39,7.38,-0.2
49661,4.47,-0.38,1.95,7.93,4.32,7.28,3.75,0.43,0.43,,5026,4.47,-0.38,1.95,7.93,4.32,7.28,3.75,0.43
49677,-8.05,10.99,5.17,8.01,3.42,9.51,-0.36,-0.19,-0.19,,5042,-8.05,10.99,5.17,8.01,3.42,9.51,-0.36,-0.19
49693,2.66,16.06,3.44,2.17,-0.07,9.5,-0.88,-0.21,-0.21,,5058,2.66,16.06,3.44,2.17,-0.07,9.5,-0.88,-0.21
49710,1.03,-4,0.85,1.32,0.33,10.73,1,0.94,0.94,,5075,1.03,-4,0.85,1.32,0.33,10.73,1,0.94
49726,0.07,-0.39,1.1,0.89,0.22,11.3,1.46,12.6,12.6,,5091,0.07,-0.39,1.1,0.89,0.22,11.3,1.46,12.6
49742,1,-0.33,2.71,1.75,0.64,10.87,-0.8,15.94,15.94,,5107,1,-0.33,2.71,1.75,0.64,10.87,-0.8,15.94
49758,0.08,-0.61,2.04,0.16,0.55,8.48,1.12,15.98,15.98,,5123,0.08,-0.61,2.04,0.16,0.55,8.48,1.12,15.98
49774,0.11,-0.13,-0.89,-0.19,-0.57,3.26,0.46,16.09,16.09,,5139,0.11,-0.13,-0.89,-0.19,-0.57,3.26,0.46,16.09
49790,0.15,1.01,-0.14,0.01,-0.04,-0.04,1.16,16.08,16.08,,5155,0.15,1.01,-0.14,0.01,-0.04,-0.04,1.16,16.08
49807,2.43,-5.43,-0.22,0.17,0.13,-0.11,-0.63,7.25,7.25,,5172,2.43,-5.43,-0.22,0.17,0.13,-0.11,-0.63,7.25
49823,8.01,1.41,0.36,0,0.15,-0.26,-0.89,5.07,5.07,,5188,8.01,1.41,0.36,0,0.15,-0.26,-0.89,5.07
49839,5.89,5.8,0.28,8.13,5.75,-0.44,0.18,2.18,2.18,,5204,5.89,5.8,0.28,8.13,5.75,-0.44,0.18,2.18
49855,3.71,11,0.45,12.75,5.7,-6.6,-4.22,0.81,0.81,,5220,3.71,11,0.45,12.75,5.7,-6.6,-4.22,0.81
49871,2.79,9.51,-0.87,8.67,-0.32,0.2,-0.73,0.29,0.29,,5236,2.79,9.51,-0.87,8.67,-0.32,0.2,-0.73,0.29
49887,-0.28,7.64,-2.25,2.76,0.28,0.01,1.23,1.68,1.68,,5252,-0.28,7.64,-2.25,2.76,0.28,0.01,1.23,1.68
49903,0.57,7.77,0.09,0.2,0.02,-0.07,4.7,5.31,5.31,,5268,0.57,7.77,0.09,0.2,0.02,-0.07,4.7,5.31
49920,4.5,8.83,0.34,0.86,2.21,-0.13,4.27,7.88,7.88,,5285,4.5,8.83,0.34,0.86,2.21,-0.13,4.27,7.88
49936,1.73,8.5,-1.96,0.48,7.34,3.39,4.25,10.99,10.99,,5301,1.73,8.5,-1.96,0.48,7.34,3.39,4.25,10.99
49952,-1.59,6.09,1.16,-0.84,4.75,2.05,3.41,11.19,11.19,,5317,-1.59,6.09,1.16,-0.84,4.75,2.05,3.41,11.19
49968,-0.85,0.27,0.23,-1.05,0.79,1.94,2.42,8.64,8.64,,5333,-0.85,0.27,0.23,-1.05,0.79,1.94,2.42,8.64
49984,0.6,0.45,-0.09,-0.45,-0.41,5.62,3.35,9.99,9.99,,5349,0.6,0.45,-0.09,-0.45,-0.41,5.62,3.35,9.99
50000,3.04,-0.16,2.47,-0.97,-0.19,15.97,2.48,8.08,8.08,,5365,3.04,-0.16,2.47,-0.97,-0.19,15.97,2.48,8.08
50017,6.47,0.14,8.6,-1.61,1.03,16.06,0.07,4.72,4.72,,5382,6.47,0.14,8.6,-1.61,1.03,16.06,0.07,4.72
50033,7.77,0.21,5.36,-0.71,0.41,14.15,0.44,0.33,0.33,,5398,7.77,0.21,5.36,-0.71,0.41,14.15,0.44,0.33
50049,6.64,0.31,4.74,0.4,-3.32,9.04,1.58,0.79,0.79,,5414,6.64,0.31,4.74,0.4,-3.32,9.04,1.58,0.79
50065,7.61,0.4,2.1,-1.22,0.56,-3.24,2.85,0.43,0.43,,5430,7.61,0.4,2.1,-1.22,0.56,-3.24,2.85,0.43
50081,5.16,0.56,0.31,0.97,0.57,-0.14,4.76,1.3,1.3,,5446,5.16,0.56,0.31,0.97,0.57,-0.14,4.76,1.3
50097,-1.02,0.5,2.97,7.51,-0.02,0.15,1.82,-0.53,-0.53,,5462,-1.02,0.5,2.97,7.51,-0.02,0.15,1.82,-0.53
50114,-0.56,7.6,4.66,11.04,4.92,1.56,0.72,-2.79,-2.79,,5479,-0.56,7.6,4.66,11.04,4.92,1.56,0.72,-2.79
50130,-0.47,9.44,1.62,8.24,2.67,1.75,3.97,0.67,0.67,,5495,-0.47,9.44,1.62,8.24,2.67,1.75,3.97,0.67
50146,0.12,-0.5,0.74,9.7,7.45,5.18,7.08,-1.56,-1.56,,5511,0.12,-0.5,0.74,9.7,7.45,5.18,7.08,-1.56
50162,0.2,-0.3,1.09,8.54,5.61,6.56,6.99,-0.34,-0.34,,5527,0.2,-0.3,1.09,8.54,5.61,6.56,6.99,-0.34
50178,3.88,-0.26,1.03,7.17,4.92,8.47,3.57,0.53,0.53,,5543,3.88,-0.26,1.03,7.17,4.92,8.47,3.57,0.53
50194,-6.15,1.35,3.83,5.28,3.45,9.6,-0.57,-0.32,-0.32,,5559,-6.15,1.35,3.83,5.28,3.45,9.6,-0.57,-0.32
50211,1.36,10.3,2.86,2.5,1.57,9.74,-1.44,0.08,0.08,,5576,1.36,10.3,2.86,2.5,1.57,9.74,-1.44,0.08
50227,1,2.09,2.64,0.7,0.14,9.31,1.01,-0.07,-0.07,,5592,1,2.09,2.64,0.7,0.14,9.31,1.01,-0.07
50243,-0.27,0.28,2.49,1,1.13,9.76,2.46,5.1,5.1,,5608,-0.27,0.28,2.49,1,1.13,9.76,2.46,5.1
50259,0.95,-0.75,2.84,3.25,3.71,9.14,-1.09,15.86,15.86,,5624,0.95,-0.75,2.84,3.25,3.71,9.14,-1.09,15.86
50275,3.63,-2.07,0.31,1.64,4.75,3.72,1.47,16.06,16.06,,5640,3.63,-2.07,0.31,1.64,4.75,3.72,1.47,16.06
50291,0.93,-2.08,0.89,-0.08,0.43,-1.14,0.63,14.25,14.25,,5656,0.93,-2.08,0.89,-0.08,0.43,-1.14,0.63,14.25
50308,-0.19,0.11,-0.01,-0.24,-0.01,-0.66,0.42,10.34,10.34,,5673,-0.19,0.11,-0.01,-0.24,-0.01,-0.66,0.42,10.34
50324,7.47,-3.96,-0.25,-0.15,0.51,-0.03,1.24,-0.33,-0.33,,5689,7.47,-3.96,-0.25,-0.15,0.51,-0.03,1.24,-0.33
50340,13.54,1.36,0.53,0,0.68,-0.12,2.44,0.73,0.73,,5705,13.54,1.36,0.53,0,0.68,-0.12,2.44,0.73
50356,7.01,3.04,0.88,6.18,6.66,2.33,1.77,2.22,2.22,,5721,7.01,3.04,0.88,6.18,6.66,2.33,1.77,2.22
50372,3.11,11.56,3.73,11.8,6.61,-3.04,-3.98,1.72,1.72,,5737,3.11,11.56,3.73,11.8,6.61,-3.04,-3.98,1.72
