Walk1,,,,,,,,,,Time-offsetted data,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
56960,2.44,-0.34,0.36,1.83,1.34,6.2,0.01,17.86,,406,2.44,-0.34,0.36,1.83,1.34,6.2,0.01,17.86
56976,9.69,0.48,1.6,3.24,2.57,5.1,0.22,17.88,,422,9.69,0.48,1.6,3.24,2.57,5.1,0.22,17.88
56992,7.99,1.17,-1.5,1.2,1.82,1.48,0.73,16.99,,438,7.99,1.17,-1.5,1.2,1.82,1.48,0.73,16.99
57009,6.66,1.98,-0.17,-0.23,0.29,-0.06,-5.38,13.04,,455,6.66,1.98,-0.17,-0.23,0.29,-0.06,-5.38,13.04
57026,5.97,-6.43,-0.46,0.1,0.55,0.21,1.3,4.6,,472,5.97,-6.43,-0.46,0.1,0.55,0.21,1.3,4.6
57042,-0.29,0.33,0.58,0.26,3.73,-0.83,2.39,2.9,,488,-0.29,0.33,0.58,0.26,3.73,-0.83,2.39,2.9
57058,1.94,5.21,1.59,6.54,6.11,-1.29,5.39,2.06,,504,1.94,5.21,1.59,6.54,6.11,-1.29,5.39,2.06
57074,5.31,9.57,3.77,12.21,5.01,-6.06,5.56,0.68,,520,5.31,9.57,3.77,12.21,5.01,-6.06,5.56,0.68
57091,2.2,7.46,-6.48,3.42,0.36,-0.53,3.09,1.1,,537,2.2,7.46,-6.48,3.42,0.36,-0.53,3.09,1.1
57107,0.61,6.99,-0.68,-0.41,0.91,-0.09,4.97,4.21,,553,0.61,6.99,-0.68,-0.41,0.91,-0.09,4.97,4.21
57123,1.91,6.98,1.24,-0.49,-0.48,-0.85,3.79,6.83,,569,1.91,6.98,1.24,-0.49,-0.48,-0.85,3.79,6.83
57139,2.66,7.67,1.82,2.21,1.45,-0.69,5.28,8.91,,585,2.66,7.67,1.82,2.21,1.45,-0.69,5.28,8.91
57155,4.24,7.75,0.89,17.08,1.49,0.42,3.33,7.34,,601,4.24,7.75,0.89,17.08,1.49,0.42,3.33,7.34
57171,1.97,2.79,-0.49,3.93,-1.12,0.07,0.63,7.29,,617,1.97,2.79,-0.49,3.93,-1.12,0.07,0.63,7.29
57187,1.42,0.59,-0.44,1.57,-0.69,0.23,0.84,7.98,,633,1.42,0.59,-0.44,1.57,-0.69,0.23,0.84,7.98
57203,2.02,1.17,0.28,0.18,0.58,6.88,3.07,11.02,,649,2.02,1.17,0.28,0.18,0.58,6.88,3.07,11.02
57219,4.17,2.13,4.58,-0.79,-1.23,17.77,3.91,11.39,,665,4.17,2.13,4.58,-0.79,-1.23,17.77,3.91,11.39
57235,3.81,1.19,12.53,-2.06,-2.05,17.75,3.61,5.43,,681,3.81,1.19,12.53,-2.06,-2.05,17.75,3.61,5.43
57252,-0.87,-0.01,7.1,-2.22,-1.39,17.16,1.27,0.1,,698,-0.87,-0.01,7.1,-2.22,-1.39,17.16,1.27,0.1
57268,-0.42,0.03,3.61,-1.81,-3.52,11.25,-0.18,0.19,,714,-0.42,0.03,3.61,-1.81,-3.52,11.25,-0.18,0.19
57284,-0.58,0.21,-2.33,-0.66,0.11,-0.28,0.33,0.02,,730,-0.58,0.21,-2.33,-0.66,0.11,-0.28,0.33,0.02
57300,0.47,0.18,-0.88,0.59,0.59,-0.18,5.74,0.64,,746,0.47,0.18,-0.88,0.59,0.59,-0.18,5.74,0.64
57316,-0.02,0.16,2.34,6.52,2.42,-0.05,8.73,0.57,,762,-0.02,0.16,2.34,6.52,2.42,-0.05,8.73,0.57
57332,3.9,9.07,6.09,12.38,6.51,-0.63,4.61,-4.3,,778,3.9,9.07,6.09,12.38,6.51,-0.63,4.61,-4.3
57350,-8.02,9.52,4.03,10.05,2.72,-1.19,0.39,0.27,,796,-8.02,9.52,4.03,10.05,2.72,-1.19,0.39,0.27
57366,1.18,1.19,0.5,8.88,8.4,2.05,-1.26,-0.58,,812,1.18,1.19,0.5,8.88,8.4,2.05,-1.26,-0.58
57382,0.89,0.11,0.76,8.02,6.25,2.92,0.97,0.37,,828,0.89,0.11,0.76,8.02,6.25,2.92,0.97,0.37
57398,-0.22,0.6,3.16,7.83,5.05,5.32,2.26,-0.27,,844,-0.22,0.6,3.16,7.83,5.05,5.32,2.26,-0.27
57416,0.8,1.88,5.81,7.03,3.41,7.19,-0.33,-0.28,,862,0.8,1.88,5.81,7.03,3.41,7.19,-0.33,-0.28
57432,1.24,11.76,4.32,2.06,1.91,8.07,1.05,-0.43,,878,1.24,11.76,4.32,2.06,1.91,8.07,1.05,-0.43
57448,0.42,-3.03,2.04,-0.04,1.05,9.01,0.36,1.74,,894,0.42,-3.03,2.04,-0.04,1.05,9.01,0.36,1.74
57464,-0.46,-0.02,3.45,1.05,1.35,10.05,0.31,13.33,,910,-0.46,-0.02,3.45,1.05,1.35,10.05,0.31,13.33
57482,1.8,-0.28,4.31,2.17,1.79,9.2,-0.87,17.78,,928,1.8,-0.28,4.31,2.17,1.79,9.2,-0.87,17.78
57498,11.05,-1.33,1.9,0.5,2.96,4.89,-0.31,17.91,,944,11.05,-1.33,1.9,0.5,2.96,4.89,-0.31,17.91
57514,5.44,-0.71,0.01,0.7,0.58,-0.17,0.54,16.75,,960,5.44,-0.71,0.01,0.7,0.58,-0.17,0.54,16.75
57530,2.16,0.27,0.14,-0.64,-0.2,-0.15,-5.48,12.94,,976,2.16,0.27,0.14,-0.64,-0.2,-0.15,-5.48,12.94
57548,1.53,-3.58,-0.15,-0.04,0.1,0.33,1.47,1.83,,994,1.53,-3.58,-0.15,-0.04,0.1,0.33,1.47,1.83
57564,0.59,0.95,0.22,0.99,0.36,-0.04,1.99,1.59,,1010,0.59,0.95,0.22,0.99,0.36,-0.04,1.99,1.59
57580,1.42,6.07,2.21,10.44,4.46,-0.09,7.12,0.56,,1026,1.42,6.07,2.21,10.44,4.46,-0.09,7.12,0.56
57596,3.04,11.93,0.71,13.9,6.46,-5.66,7.18,-0.07,,1042,3.04,11.93,0.71,13.9,6.46,-5.66,7.18,-0.07
57612,0.55,8.87,-6.98,4.4,-0.09,0.72,2.89,1.19,,1058,0.55,8.87,-6.98,4.4,-0.09,0.72,2.89,1.19
57629,0.6,6.23,0.01,0.48,0.97,0.9,3.91,5.65,,1075,0.6,6.23,0.01,0.48,0.97,0.9,3.91,5.65
57645,2.68,4.8,1.43,-0.76,-0.23,-0.17,2.39,7.37,,1091,2.68,4.8,1.43,-0.76,-0.23,-0.17,2.39,7.37
57661,4.33,5.26,2.36,1.65,1.36,-0.94,4.61,8.39,,1107,4.33,5.26,2.36,1.65,1.36,-0.94,4.61,8.39
57677,5.41,5.9,0.41,15.1,1.65,0.09,3.52,7.22,,1123,5.41,5.9,0.41,15.1,1.65,0.09,3.52,7.22
57693,3.24,3.38,0.04,-1.12,-1.16,0.01,2.99,7.57,,1139,3.24,3.38,0.04,-1.12,-1.16,0.01,2.99,7.57
57709,2.75,2.31,-0.25,-0.68,-0.3,1.74,3.76,8.34,,1155,2.75,2.31,-0.25,-0.68,-0.3,1.74,3.76,8.34
57725,3.81,1.88,-0.06,0.04,-0.3,6.75,4.27,10.37,,1171,3.81,1.88,-0.06,0.04,-0.3,6.75,4.27,10.37
57741,5.38,1.33,4.49,-0.63,-3.42,17.76,4.01,10.45,,1187,5.38,1.33,4.49,-0.63,-3.42,17.76,4.01,10.45
57758,3.52,0.25,11.64,-2.54,-2.87,17.88,3.99,4.21,,1204,3.52,0.25,11.64,-2.54,-2.87,17.88,3.99,4.21
57774,-0.82,-0.02,5.91,-1.91,-0.83,16.26,1.33,-0.89,,1220,-0.82,-0.02,5.91,-1.91,-0.83,16.26,1.33,-0.89
57790,-0.24,0.09,2.63,-1.67,-2.39,10.46,0.26,0.09,,1236,-0.24,0.09,2.63,-1.67,-2.39,10.46,0.26,0.09
57806,-0.61,0.01,-1.43,-0.82,-0.01,-0.51,0.04,-0.05,,1252,-0.61,0.01,-1.43,-0.82,-0.01,-0.51,0.04,-0.05
57822,0.86,0.25,-0.33,0.95,0.28,0.05,5.27,1.19,,1268,0.86,0.25,-0.33,0.95,0.28,0.05,5.27,1.19
57838,-0.37,0.16,3.15,6.84,3.29,-0.47,9.32,1.07,,1284,-0.37,0.16,3.15,6.84,3.29,-0.47,9.32,1.07
57855,5.51,11.24,6.25,13.59,5.9,-1.29,4.68,-4.16,,1301,5.51,11.24,6.25,13.59,5.9,-1.29,4.68,-4.16
57873,-8.73,7.59,2.96,10.04,1.29,-0.48,0.73,0.19,,1319,-8.73,7.59,2.96,10.04,1.29,-0.48,0.73,0.19
57889,0.22,1.82,0.4,8.85,7.83,2.37,-0.4,-0.71,,1335,0.22,1.82,0.4,8.85,7.83,2.37,-0.4,-0.71
57905,-0.04,0.88,0.23,7.26,5.86,3.43,0.49,0,,1351,-0.04,0.88,0.23,7.26,5.86,3.43,0.49,0
57921,-0.34,0.31,2.03,8.41,4.21,6.49,2.66,-0.2,,1367,-0.34,0.31,2.03,8.41,4.21,6.49,2.66,-0.2
57938,0.67,1.45,6.09,7.68,2.54,7.85,-0.29,-0.64,,1384,0.67,1.45,6.09,7.68,2.54,7.85,-0.29,-0.64
57955,1.79,9.82,4.6,3.91,2.67,9.54,0.57,0.72,,1401,1.79,9.82,4.6,3.91,2.67,9.54,0.57,0.72
57971,0.07,-1.99,3.09,2.03,1.55,9.87,0.41,1.68,,1417,0.07,-1.99,3.09,2.03,1.55,9.87,0.41,1.68
57987,-0.74,-0.1,3.5,1.22,1.65,9.97,-0.52,12.31,,1433,-0.74,-0.1,3.5,1.22,1.65,9.97,-0.52,12.31
58005,2.02,-0.61,3.94,1.9,2.25,8.24,-1.23,17.66,,1451,2.02,-0.61,3.94,1.9,2.25,8.24,-1.23,17.66
58021,11,-1.4,1.42,0.46,3.68,3.5,-0.19,17.92,,1467,11,-1.4,1.42,0.46,3.68,3.5,-0.19,17.92
58037,5.52,-0.8,0.56,0.54,0.51,-1.23,0.81,15.89,,1483,5.52,-0.8,0.56,0.54,0.51,-1.23,0.81,15.89
58053,1.99,0.32,-0.19,-0.39,-0.16,-0.54,-4.83,11.11,,1499,1.99,0.32,-0.19,-0.39,-0.16,-0.54,-4.83,11.11
58071,1.07,-3.42,-0.17,0.05,0.06,0.01,1.3,1.96,,1517,1.07,-3.42,-0.17,0.05,0.06,0.01,1.3,1.96
58087,0.34,0.91,0.09,2.59,0.04,0.17,2.07,1.29,,1533,0.34,0.91,0.09,2.59,0.04,0.17,2.07,1.29
58103,1.57,6.4,2.31,11.46,4.6,0.39,7.65,0.27,,1549,1.57,6.4,2.31,11.46,4.6,0.39,7.65,0.27
58119,2.51,11.82,0.13,13.78,6.23,-4.84,7.37,-0.43,,1565,2.51,11.82,0.13,13.78,6.23,-4.84,7.37,-0.43
58135,0.41,8.29,-6.37,2.98,0.64,0.68,2.65,1.5,,1581,0.41,8.29,-6.37,2.98,0.64,0.68,2.65,1.5
58151,0.93,5.7,0.18,-0.2,0.72,1.07,3.97,5.64,,1597,0.93,5.7,0.18,-0.2,0.72,1.07,3.97,5.64
58167,3.05,4.71,1.78,-0.33,-0.23,-1,2.34,8,,1613,3.05,4.71,1.78,-0.33,-0.23,-1,2.34,8
58183,4.64,5.1,1.62,1.64,1.33,-0.81,4.51,9.15,,1629,4.64,5.1,1.62,1.64,1.33,-0.81,4.51,9.15
58199,6.12,5.82,0.14,14.77,1.45,0.51,3.62,7.61,,1645,6.12,5.82,0.14,14.77,1.45,0.51,3.62,7.61
58215,3.45,3.3,0.11,0.5,-1.41,0.25,3.53,7.59,,1661,3.45,3.3,0.11,0.5,-1.41,0.25,3.53,7.59
58231,3.56,2.44,-0.1,-0.55,1.21,2.1,3.76,8.53,,1677,3.56,2.44,-0.1,-0.55,1.21,2.1,3.76,8.53
58248,3.93,1.5,0.08,0,0.02,6.75,3.79,9.97,,1694,3.93,1.5,0.08,0,0.02,6.75,3.79,9.97
58264,5.51,1.05,4.77,-0.43,-3.41,17.77,3.64,10.19,,1710,5.51,1.05,4.77,-0.43,-3.41,17.77,3.64,10.19
58280,3.24,0.2,12.23,-1.76,-2.74,17.86,4.01,4.27,,1726,3.24,0.2,12.23,-1.76,-2.74,17.86,4.01,4.27
58296,-0.83,-0.05,6.02,-1.63,-0.79,16.19,1.41,-1.15,,1742,-0.83,-0.05,6.02,-1.63,-0.79,16.19,1.41,-1.15
58312,-0.11,0.03,2.83,-1.72,-1.69,10.44,-0.18,-0.21,,1758,-0.11,0.03,2.83,-1.72,-1.69,10.44,-0.18,-0.21
58328,-0.3,0.21,-1.51,-0.81,0.18,-0.78,-0.07,0.37,,1774,-0.3,0.21,-1.51,-0.81,0.18,-0.78,-0.07,0.37
58344,0.89,0.22,-0.23,0.98,0.34,-0.14,5.95,1.5,,1790,0.89,0.22,-0.23,0.98,0.34,-0.14,5.95,1.5
58361,-0.11,0.03,2.84,6.27,3.47,-0.23,9.3,1.51,,1807,-0.11,0.03,2.84,6.27,3.47,-0.23,9.3,1.51
58377,5.17,11.38,6.03,14.26,6.46,-1.5,4.91,-4.71,,1823,5.17,11.38,6.03,14.26,6.46,-1.5,4.91,-4.71
58394,-9.14,7.82,3.03,9.94,0.77,0.31,0.74,-0.08,,1840,-9.14,7.82,3.03,9.94,0.77,0.31,0.74,-0.08
58411,-0.1,1.99,0.4,8.38,7,2.58,0.14,-0.8,,1857,-0.1,1.99,0.4,8.38,7,2.58,0.14,-0.8
58427,0.15,0.4,0.15,7.61,5.77,3.87,0.46,0.07,,1873,0.15,0.4,0.15,7.61,5.77,3.87,0.46,0.07
58443,-0.34,0.48,1.65,8.12,3.98,6.75,2.42,-0.26,,1889,-0.34,0.48,1.65,8.12,3.98,6.75,2.42,-0.26
58460,0.49,1.17,6.49,7.71,2.58,8.6,-0.44,-0.64,,1906,0.49,1.17,6.49,7.71,2.58,8.6,-0.44,-0.64
58476,1.65,10.23,4.82,4,2.9,10.55,0.29,1.06,,1922,1.65,10.23,4.82,4,2.9,10.55,0.29,1.06
58493,-0.34,-2.84,3.53,2.06,1.86,10.05,0.26,1.76,,1939,-0.34,-2.84,3.53,2.06,1.86,10.05,0.26,1.76
58509,-0.59,-0.18,3.55,1.21,1.47,10.4,-0.51,11.97,,1955,-0.59,-0.18,3.55,1.21,1.47,10.4,-0.51,11.97
58527,1.96,-0.87,4,2.04,2.03,8.66,-1.17,17.66,,1973,1.96,-0.87,4,2.04,2.03,8.66,-1.17,17.66
58543,11.2,-1.57,0.13,0.6,3.53,2.77,0.01,17.84,,1989,11.2,-1.57,0.13,0.6,3.53,2.77,0.01,17.84
58559,5.35,-0.71,0.48,1.21,0.71,-0.69,1.26,14.97,,2005,5.35,-0.71,0.48,1.21,0.71,-0.69,1.26,14.97
58575,1.97,0.35,-0.31,-0.89,-0.46,-0.36,-4.51,10.93,,2021,1.97,0.35,-0.31,-0.89,-0.46,-0.36,-4.51,10.93
58592,0.99,-3.16,-0.41,0.16,0.02,-0.02,1.51,0.72,,2038,0.99,-3.16,-0.41,0.16,0.02,-0.02,1.51,0.72
58609,0.6,1.08,0.27,0.89,-0.08,-0.02,2.01,1.31,,2055,0.6,1.08,0.27,0.89,-0.08,-0.02,2.01,1.31
58625,1.43,6.02,2.83,10.29,5.63,0.9,8.28,0.45,,2071,1.43,6.02,2.83,10.29,5.63,0.9,8.28,0.45
58641,3.44,12.04,1.43,13.36,6.52,-4.91,7.52,-0.2,,2087,3.44,12.04,1.43,13.36,6.52,-4.91,7.52,-0.2
58657,0.43,8.35,-6.85,4.26,-0.31,0.76,2.72,0.61,,2103,0.43,8.35,-6.85,4.26,-0.31,0.76,2.72,0.61
58673,1.06,5.31,-0.3,0.42,0.7,0.95,3.85,5.08,,2119,1.06,5.31,-0.3,0.42,0.7,0.95,3.85,5.08
58689,3.4,4.22,1.31,-0.66,0.26,-0.2,2.23,7.17,,2135,3.4,4.22,1.31,-0.66,0.26,-0.2,2.23,7.17
58705,4.79,4.67,1.63,1.39,1.26,-0.61,4.74,9.24,,2151,4.79,4.67,1.63,1.39,1.26,-0.61,4.74,9.24
58721,6.78,5.19,0.55,14.81,1.53,0.77,3.9,7.63,,2167,6.78,5.19,0.55,14.81,1.53,0.77,3.9,7.63
58737,3.61,3.42,0.67,-2.57,-0.85,0.06,4.01,7.87,,2183,3.61,3.42,0.67,-2.57,-0.85,0.06,4.01,7.87
58754,3.6,2.44,-0.1,-1.52,1.07,2.04,3.99,8.43,,2200,3.6,2.44,-0.1,-1.52,1.07,2.04,3.99,8.43
58770,4.07,1.2,0.32,-0.29,0.04,6.74,3.96,9.86,,2216,4.07,1.2,0.32,-0.29,0.04,6.74,3.96,9.86
58786,5.72,0.69,5.97,-0.65,-3.36,17.77,3.54,9.96,,2232,5.72,0.69,5.97,-0.65,-3.36,17.77,3.54,9.96
58802,3.73,-0.02,11.81,-1.95,-2.45,17.88,3.89,4.22,,2248,3.73,-0.02,11.81,-1.95,-2.45,17.88,3.89,4.22
58818,-0.78,0.1,6,-1.68,-0.67,16.33,1.12,-1.23,,2264,-0.78,0.1,6,-1.68,-0.67,16.33,1.12,-1.23
58834,-0.25,0.09,2.93,-1.99,-1.91,10.9,0.46,-0.18,,2280,-0.25,0.09,2.93,-1.99,-1.91,10.9,0.46,-0.18
58850,-0.58,0.21,-1.22,-0.87,0.06,-0.61,-0.04,0.01,,2296,-0.58,0.21,-1.22,-0.87,0.06,-0.61,-0.04,0.01
58867,0.59,0.25,-0.25,0.84,0.5,-0.48,5.96,1.43,,2313,0.59,0.25,-0.25,0.84,0.5,-0.48,5.96,1.43
58883,-0.37,0.18,2.68,7.51,3.79,-0.03,8.77,1.73,,2329,-0.37,0.18,2.68,7.51,3.79,-0.03,8.77,1.73
58899,4.81,11.42,5.9,13.78,6.48,-1.67,4.53,-4.27,,2345,4.81,11.42,5.9,13.78,6.48,-1.67,4.53,-4.27
58917,-9.29,6.76,3.3,9.27,0.41,0.65,0.23,-0.2,,2363,-9.29,6.76,3.3,9.27,0.41,0.65,0.23,-0.2
58933,-0.39,1.42,0.37,8.15,7.31,2.49,0.82,-0.96,,2379,-0.39,1.42,0.37,8.15,7.31,2.49,0.82,-0.96
58949,-0.29,0.53,0.18,7.69,5.09,4.2,0.36,0.06,,2395,-0.29,0.53,0.18,7.69,5.09,4.2,0.36,0.06
58965,-0.32,0.54,2.31,8.3,4.27,7.1,2.78,-0.29,,2411,-0.32,0.54,2.31,8.3,4.27,7.1,2.78,-0.29
58983,0.81,1.3,6.19,7.68,2.8,9.01,-0.19,-0.69,,2429,0.81,1.3,6.19,7.68,2.8,9.01,-0.19,-0.69
58999,1.46,10.63,4.93,4.3,3.11,10.6,0.27,1.41,,2445,1.46,10.63,4.93,4.3,3.11,10.6,0.27,1.41
59015,-0.21,-3.31,3.77,1.76,1.47,10.29,0.53,1.89,,2461,-0.21,-3.31,3.77,1.76,1.47,10.29,0.53,1.89
59031,-0.72,-0.11,3.62,1.09,1.31,10.31,-0.13,11.86,,2477,-0.72,-0.11,3.62,1.09,1.31,10.31,-0.13,11.86
59048,1.7,-0.29,3.97,2,1.69,8.46,-1.24,17.67,,2494,1.7,-0.29,3.97,2,1.69,8.46,-1.24,17.67
59065,11.02,-1.37,0.97,0.56,3.3,2.99,-0.13,17.84,,2511,11.02,-1.37,0.97,0.56,3.3,2.99,-0.13,17.84
59081,5.32,-0.94,0.39,1.37,0.48,-0.95,1.22,15.35,,2527,5.32,-0.94,0.39,1.37,0.48,-0.95,1.22,15.35
59097,1.94,0.21,-0.13,-0.84,-0.7,-0.32,-4.62,11.17,,2543,1.94,0.21,-0.13,-0.84,-0.7,-0.32,-4.62,11.17
59115,0.81,-3.05,-0.41,0.12,0.18,0.31,1.37,1.7,,2561,0.81,-3.05,-0.41,0.12,0.18,0.31,1.37,1.7
59131,0.43,1,0.39,1.62,0.22,0.22,2.05,1.49,,2577,0.43,1,0.39,1.62,0.22,0.22,2.05,1.49
59147,1.85,5.85,2.68,10.75,5.4,0.69,8.55,0.64,,2593,1.85,5.85,2.68,10.75,5.4,0.69,8.55,0.64
59163,3.16,12.05,0.83,12.9,6.34,-4.77,6.93,-0.08,,2609,3.16,12.05,0.83,12.9,6.34,-4.77,6.93,-0.08
59179,0.96,8.31,-6.41,3.05,0.33,0.94,2.52,0.75,,2625,0.96,8.31,-6.41,3.05,0.33,0.94,2.52,0.75
59195,1.06,5.59,-0.33,-0.28,0.55,0.88,3.72,5.39,,2641,1.06,5.59,-0.33,-0.28,0.55,0.88,3.72,5.39
59211,3.39,4.57,1.63,-0.34,0.03,-0.45,2.17,7.33,,2657,3.39,4.57,1.63,-0.34,0.03,-0.45,2.17,7.33
59227,4.61,5.02,1.13,1.55,1.4,-0.67,4.61,9.4,,2673,4.61,5.02,1.13,1.55,1.4,-0.67,4.61,9.4
59243,7.02,5.84,0.76,13.02,1.64,0.57,3.63,8.41,,2689,7.02,5.84,0.76,13.02,1.64,0.57,3.63,8.41
59260,3.76,3.06,0.43,-0.54,-0.97,-0.03,3.5,8.15,,2706,3.76,3.06,0.43,-0.54,-0.97,-0.03,3.5,8.15
59276,3.67,2.69,-0.11,-1.45,0.9,1.74,4.14,8.74,,2722,3.67,2.69,-0.11,-1.45,0.9,1.74,4.14,8.74
59292,4,1.63,-0.21,-0.35,-0.31,6.48,3.89,10.31,,2738,4,1.63,-0.21,-0.35,-0.31,6.48,3.89,10.31
59308,5.5,0.86,3.3,-0.47,-3.44,17.77,3.38,10.09,,2754,5.5,0.86,3.3,-0.47,-3.44,17.77,3.38,10.09
59324,3.34,0.01,11.32,-1.99,-2.83,17.88,3.97,4.38,,2770,3.34,0.01,11.32,-1.99,-2.83,17.88,3.97,4.38
59340,-1,0.37,5.79,-1.34,-0.81,16.42,0.76,-0.73,,2786,-1,0.37,5.79,-1.34,-0.81,16.42,0.76,-0.73
59357,-0.13,0.02,2.61,-1.62,-1.97,10.87,0.36,-0.18,,2803,-0.13,0.02,2.61,-1.62,-1.97,10.87,0.36,-0.18
59373,-0.52,0.07,-1.13,-0.99,0.01,-0.07,0.27,-0.04,,2819,-0.52,0.07,-1.13,-0.99,0.01,-0.07,0.27,-0.04
59389,0.64,0.35,-0.59,0.89,0.47,-0.39,5.95,1.43,,2835,0.64,0.35,-0.59,0.89,0.47,-0.39,5.95,1.43
59405,0.01,0.07,2.9,7.48,3.62,0.24,8.68,1.86,,2851,0.01,0.07,2.9,7.48,3.62,0.24,8.68,1.86
59421,5.05,11.19,6.1,13.83,6.39,-1.89,4.04,-4.76,,2867,5.05,11.19,6.1,13.83,6.39,-1.89,4.04,-4.76
59439,-9.67,6.58,3.12,8.87,0.44,0.68,0.01,-0.19,,2885,-9.67,6.58,3.12,8.87,0.44,0.68,0.01,-0.19
59455,-0.04,1.86,0.31,7.88,7.07,2.49,0.8,-1.01,,2901,-0.04,1.86,0.31,7.88,7.07,2.49,0.8,-1.01
59471,-0.11,0.51,0.32,7.48,5.04,4.38,0.55,-0.18,,2917,-0.11,0.51,0.32,7.48,5.04,4.38,0.55,-0.18
59487,-0.25,0.61,2.54,8.38,4,7.13,2.56,-0.04,,2933,-0.25,0.61,2.54,8.38,4,7.13,2.56,-0.04
59505,0.68,1.29,6.04,7.82,3,9.29,-0.27,-0.5,,2951,0.68,1.29,6.04,7.82,3,9.29,-0.27,-0.5
59521,1.18,9.29,5.1,4.52,2.79,10.61,0.71,1.47,,2967,1.18,9.29,5.1,4.52,2.79,10.61,0.71,1.47
59537,-0.12,-3.52,3.89,1.5,1.17,10.16,0.5,1.81,,2983,-0.12,-3.52,3.89,1.5,1.17,10.16,0.5,1.81
59553,-0.65,-0.1,3.89,0.87,1.45,10.27,-0.15,12.6,,2999,-0.65,-0.1,3.89,0.87,1.45,10.27,-0.15,12.6
59571,1.75,-0.68,4.1,1.62,1.52,8.31,-0.95,17.67,,3017,1.75,-0.68,4.1,1.62,1.52,8.31,-0.95,17.67
59587,11.22,-1.38,1.3,0.41,3.39,3.69,-0.04,17.92,,3033,11.22,-1.38,1.3,0.41,3.39,3.69,-0.04,17.92
